name,price,image,Description for the website,Sales Description,Is published,Extra Product Media/Name,Extra Product Media/Image,Product Attributes/Attribute,Product Attributes/values 
,,,,,,,,Type de Disque,SSD (Solid State Drive)
,,,,,,,,Interface du disque dur,M.2 - PCI-E
,,,,,,,,Nombre de disques,1
,,,,,,,,Emplacement mSATA/M.2,M.2 (occupé)
,,,,,,,,Lecteur Optique,Aucun
,,,,,,,,Norme(s) réseau,10/100/1000 Mbps
,,,,,,,,Norme(s) réseau sans-fil,Wi-Fi AC
,,,,,,,,Technologie Bluetooth,Bluetooth 5.0
,,,,,,,,Technologie Intel vPro,Non
,,,,,,,,Sans-fil,Oui
,,,,,,,,Webcam,Oui
,,,,,,,,Type de H.P,Intégrés
,,,,,,,,Type d'activités,Bureautique
,,,,,,,,Type d'activités,Internet
,,,,,,,,Intel Evo,Non
,,,,,,,,Norme du clavier,AZERTY
,,,,,,,,Localisation,Français
,,,,,,,,Clavier rétroéclairé,Non
,,,,,,,,Clavier RGB,Non
,,,,,,,,Pavé numérique,Oui
,,,,,,,,Lecteur biométrique,Non
,,,,,,,,Office fourni,Non
,,,,,,,,Connecteur(s) disponible(s),"Jack 3,5mm Femelle Stéréo"
,,,,,,,,Connecteur(s) disponible(s),RJ45 Femelle
,,,,,,,,Connecteur(s) disponible(s),USB 2.0
,,,,,,,,Connecteur(s) disponible(s),USB 3.0
,,,,,,,,Connecteur(s) disponible(s),HDMI Femelle
,,,,,,,,Couleur,Noir
,,,,,,,,Profondeur,238.4mm
,,,,,,,,Largeur,363.4mm
,,,,,,,,Epaisseur,19.9mm
,,,,,,,,Poids,1.8kg
,,,,,,,,Gamme,Acer Aspire
,,,,,,,,Ultrabook,Non
,,,,,,,,Hybride / Convertible,Non
,,,,,,,,DAS tronc,0.93W/kg
,,,,,,,,DAS membres,0.93W/kg
,,,,,,,,Indice réparabilité (sur 10),6.5
,,,,,,,,Définition de l'indice de réparabilité,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10."
,,,,,,,,Autonomie,8Heure(s)
,,,,,,,,Capacité de la batterie,36Wh
,,,,,,,,Batterie amovible,Non
,,,,,,,,Charge de la batterie par USB-C,Non
Acer Aspire 3 A315-56-3539,6577.78,https://media.ldlc.com/r374/ld/products/00/05/65/66/LD0005656695_2_0005780987.jpg,"<div class=""tab-pane active"" data-tracking-action=""click"" data-tracking-category=""Onglets fiche produit"" data-tracking-event=""click"" data-tracking-label=""Descriptif"" id=""descriptif"" role=""tabpanel"">

<div class=""tab-pane-content"">
<div class=""logo"">
<a href=""/acer/bint000001041/"" rel=""nofollow"">
<img alt=""Acer"" loading=""lazy"" src=""https://media.ldlc.com/v3/marque/190/C000001041.gif""/>
</a>
</div>

<div class=""description"" id=""description"">
<div class=""details-pdt-desc"">
<h2 class=""h2-master"">La performance accessible</h2>
<section>
<p>Profitez de bonnes performances pour un prix abordable avec le PC portable <strong>Acer Aspire 3 A315-56</strong>. A la fois compact, élégant et efficace, c'est un parfait compagnon mobile. Il sera adapté pour les applications de bureautique, la navigation web et le divertissement multimédia occasionnel. Le PC <strong>Acer Aspire 3 A315-56-3539</strong> offre de très bonnes performances grâce à son processeur <strong>Intel Core i3-1005G1</strong>, ses 4 Go de mémoire DDR4 et son <strong>SSD M.2 de 256 Go</strong>.  <br/>
 </p>
</section>
<section>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/acer/aspire_3_a315/801.jpg""/></span></div>
<div class=""desc-text"">
<h2>Design mince et élégant</h2>
<p>Avec ses dimensions compactes et son poids léger de 1.9 kg, le PC portable Acer Aspire 3 A315 est un excellent compagnon mobile. De plus, il bénéficie de finitions soignées avec un motif brossé en croix.</p>
</div>
</section>
<section>
<div class=""desc-text"">
<h2>Confort oculaire amélioré</h2>
<p>L'ordinateur portable est idéal pour une utilisation longue durée. Grâce à la technologie BlueLightShield, l'émission de lumière bleue est réduite, par l'ajustement des teintes de couleur et la luminosité. La lumière bleue fatigue vos yeux ; aussi, en la filtrant, vous travaillez plus longtemps avec un meilleur confort.</p>
</div>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/acer/aspire_3_a315/802.jpg""/></span></div>
</section>
<section class=""list"">
<h2>Caractéristiques principales :</h2>
 

<ul>
<li>Processeur <strong>Intel Core i3-1005G1</strong> (Dual-Core 1.2 GHz / 3.4 GHz Turbo - 4 Threads - Cache 4 Mo)</li>
<li>4 Go de mémoire DDR4 (maximum 12 Go au total)</li>
<li>Ecran de 15.6 pouces avec dalle mate et résolution HD (1920 x 1080)</li>
<li><strong>SSD M.2 de 256 Go</strong></li>
<li>Meilleur confort oculaire avec la technologie <strong>Acer Bluelight Shield</strong> (atténue la lumière bleue)</li>
<li>Ecran inclinable sur 180°</li>
<li>2 x USB 2.0 / 1 x USB 3.0</li>
<li>Communication sans fil Wi-Fi AC + Bluetooth 4.2</li>
<li>Batterie offrant jusqu'à 8.5 heures d'autonomie (selon votre utilisation)</li>
<li>Webcam intégrée</li>
<li><strong>Windows 10 Famille en mode S</strong></li>
<li>Garantie constructeur 2 ans</li>
</ul>
</section>
</div>
</div>
</div>
</div>","Le PC Acer Aspire 3 A315-56-3539 offre de très bonnes performances grâce à son processeur Intel Core i3-1005G1, ses 4 Go de mémoire DDR4 et son SSD M.2 de 256 Go.",True,LD0005656720_2_0005780992,https://media.ldlc.com/r1600/ld/products/00/05/65/67/LD0005656720_2_0005780992.jpg,Désignation,Acer Aspire 3 A315-56-3539
,,,,,,LD0005656720_2_0005780992,https://media.ldlc.com/r1600/ld/products/00/05/65/67/LD0005656720_2_0005780992.jpg,Marque,Acer
,,,,,,LD0005656715_2_0005780991,https://media.ldlc.com/r1600/ld/products/00/05/65/67/LD0005656715_2_0005780991.jpg,Modèle,NX.HT8EF.004
,,,,,,LD0005656710_2_0005780990,https://media.ldlc.com/r1600/ld/products/00/05/65/67/LD0005656710_2_0005780990.jpg,Système d'exploitation,Windows 10 mode S
,,,,,,LD0005656705_2_0005780989,https://media.ldlc.com/r1600/ld/products/00/05/65/67/LD0005656705_2_0005780989.jpg,Famille OS,Microsoft Windows 10
,,,,,,,,Langue de l'OS,Français
,,,,,,,,Système d'exploitation fourni,Oui
,,,,,,,,Marque processeur,Intel
,,,,,,,,Processeur,Intel Core i3
,,,,,,,,Plateforme (Proc.),Intel Ice Lake
,,,,,,,,Type de processeur,Intel Core i3-1005G1 (Dual-Core 1.2 GHz / 3.4 GHz Turbo - Cache 4 Mo)
,,,,,,,,Fréquence CPU,1.2GHz
,,,,,,,,Nombre de core,2
,,,,,,,,Taille de la mémoire,4Go
,,,,,,,,Nombre de barrettes,1
,,,,,,,,Nombre de slots mémoire disponibles,1
,,,,,,,,Type de mémoire,DDR4
,,,,,,,,Taille de mémoire Max,12Go
,,,,,,,,GPU series,Intel UHD
,,,,,,,,Chipset graphique,Intel UHD Graphics
,,,,,,,,Max-Q (Design GPU),Non
,,,,,,,,RTX Studio,Non
,,,,,,,,Ecran tactile,Non
,,,,,,,,Type d'écran,LED
,,,,,,,,Taille de l'écran,15.6pouces
,,,,,,,,Résolution Max,1920 x 1080 pixels
,,,,,,,,Format de l'écran,16/9
,,,,,,,,Ecran large,Oui
,,,,,,,,Dalle mate/antireflets,Oui
,,,,,,,,Dalle brillante,Non
,,,,,,,,NVIDIA G-SYNC,Non
,,,,,,,,VR Ready (réalité virtuelle),Non
,,,,,,,,Taux de rafraîchissement,60 Hz
,,,,,,,,Configuration disque(s),SSD 256 Go
,,,,,,,,Disque dur,SSD 256 Go
,,,,,,,,Disque secondaire,Sans disque secondaire
,,,,,,,,Type de Disque,SSD (Solid State Drive)
,,,,,,,,Interface du disque dur,M.2 - SATA 6Gb/s
,,,,,,,,Nombre de disques,1
,,,,,,,,Emplacement mSATA/M.2,M.2 (occupé)
,,,,,,,,Lecteur Optique,Aucun
,,,,,,,,Norme(s) réseau sans-fil,Wi-Fi AC
,,,,,,,,Technologie Bluetooth,Bluetooth 4.2
,,,,,,,,Technologie Intel vPro,Non
,,,,,,,,Sans-fil,Oui
,,,,,,,,Webcam,Oui
,,,,,,,,Type de H.P,Intégrés
,,,,,,,,Type d'activités,Bureautique
,,,,,,,,Type d'activités,Internet
,,,,,,,,Intel Evo,Non
,,,,,,,,Norme du clavier,AZERTY
,,,,,,,,Localisation,Français
,,,,,,,,Clavier rétroéclairé,Non
,,,,,,,,Clavier RGB,Non
,,,,,,,,Pavé numérique,Oui
,,,,,,,,Lecteur biométrique,Non
,,,,,,,,Office fourni,Non
,,,,,,,,Connecteur(s) disponible(s),"Jack 3,5mm Femelle Stéréo"
,,,,,,,,Connecteur(s) disponible(s),RJ45 Femelle
,,,,,,,,Connecteur(s) disponible(s),USB 2.0
,,,,,,,,Connecteur(s) disponible(s),USB 3.0
,,,,,,,,Connecteur(s) disponible(s),HDMI Femelle
,,,,,,,,Couleur,Noir
,,,,,,,,Profondeur,247.5mm
,,,,,,,,Largeur,363.4mm
,,,,,,,,Epaisseur,19.9mm
,,,,,,,,Poids,1.9kg
,,,,,,,,Gamme,Acer Aspire
,,,,,,,,Ultrabook,Non
,,,,,,,,Hybride / Convertible,Non
,,,,,,,,DAS tronc,0.93W/kg
,,,,,,,,DAS membres,0.93W/kg
,,,,,,,,Indice réparabilité (sur 10),8.3
,,,,,,,,Définition de l'indice de réparabilité,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10."
,,,,,,,,Autonomie,8.5Heure(s)
,,,,,,,,Capacité de la batterie,36Wh
,,,,,,,,Batterie amovible,Non
,,,,,,,,Charge de la batterie par USB-C,Non
Acer Aspire 3 A317-33-P9DS,5516.67,https://media.ldlc.com/r374/ld/products/00/05/90/69/LD0005906934_1.jpg,"<div class=""tab-pane active"" data-tracking-action=""click"" data-tracking-category=""Onglets fiche produit"" data-tracking-event=""click"" data-tracking-label=""Descriptif"" id=""descriptif"" role=""tabpanel"">

<div class=""tab-pane-content"">
<div class=""logo"">
<a href=""/acer/bint000001041/"" rel=""nofollow"">
<img alt=""Acer"" loading=""lazy"" src=""https://media.ldlc.com/v3/marque/190/C000001041.gif""/>
</a>
</div>

<div class=""description"" id=""description"">
<div class=""details-pdt-desc"">
<h2 class=""h2-master"">Confort au quotidien</h2>
<section>
<p>Profitez de bonnes performances pour un prix abordable avec le PC portable <strong>Acer Aspire 3 A317-33</strong>. A la fois élégant et efficace, il sera adapté pour les applications de bureautique, la navigation web et le divertissement multimédia occasionnel. Le PC Acer Aspire 3 A317-33-P9DS offre de bonnes performances grâce à son processeur <strong>Intel Pentium Silver N6000</strong>, ses 4 Go de mémoire DDR4 et son <strong>SSD M.2 PCIe de 256 Go</strong>.<br/>
 </p>
</section>
<section>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/acer/aspire_3_a317/33_801.jpg""/></span></div>
<div class=""desc-text"">
<h2>Utilisation confortable au quotidien</h2>
<p>Grâce à sa charnière ergonomique, le PC portable Acer Aspire 3 A317-33 s'adapte à toutes les situations et offre une prise en main plus agréable. L'inclinaison du clavier offre un meilleur confort de frappe tout en permettant également une meilleure circulation de l'air.</p>
</div>
</section>
<section>
<div class=""desc-text"">
<h2>Confort oculaire amélioré</h2>
<p>Le PC portable Acer Aspire 3 A317-33 offre un confort d'utilisation amélioré grâce à son écran à cadre mince. De plus, grâce à la technologie BlueLightShield, l'émission de lumière bleue est réduite, par l'ajustement des teintes de couleur et la luminosité. La lumière bleue fatigue vos yeux ; aussi, en la filtrant, vous travaillez plus longtemps avec un meilleur confort.</p>
</div>
<div class=""desc-image""><span><img alt="""" loading=""lazy"" src=""https://media.ldlc.com/bo/images/fiches/pc_portables/acer/aspire_3_a317/33_802.jpg""/></span></div>
</section>
<section class=""list"">
<h2>Caractéristiques principales :</h2>
<ul>
<li><strong>Processeur Intel Pentium Silver N6000</strong> (Quad-Core 1.1 GHz / 3.3 GHz Rafale - Cache 4 Mo)</li>
<li>4 Go de mémoire DDR4 (4 Go intégrés + 1 slot libre - maximum 12 Go au total)</li>
<li>Ecran brillant de 17.3 pouces avec résolution HD+ (1600 x 900)</li>
<li><strong>SSD M.2 PCIe de 256 Go</strong></li>
<li>Meilleur confort oculaire avec la technologie <strong>Acer Bluelight Shield</strong> (atténue la lumière bleue)</li>
<li>Communication sans fil Wi-Fi AC + Bluetooth 5.0</li>
<li>Batterie offrant jusqu'à 7 heures d'autonomie (selon votre utilisation)</li>
<li>Webcam intégrée</li>
<li><strong>Windows 10 Famille 64 bits</strong></li>
<li>Garantie constructeur 2 ans</li>
</ul>
</section>
</div>
<div class=""emphasis""><strong>Qu'est ce que le DAS ou Débit d'Absorption Spécifique ?</strong>
<p>Le débit d'absorption spécifique (DAS) local quantifie l'exposition de l'utilisateur aux ondes électromagnétiques de l'équipement concerné. Le DAS maximal autorisé est de 2 W/kg pour la tête et le tronc et de 4 W/kg pour les membres.</p>
<p><em>Tous les produits vendus sur le site LDLC.com sont conformes à cette réglementation. Les valeurs DAS des produits concernés sont indiquées au niveau des fiches produits dans la partie fiche technique.</em></p>
</div>
</div>
</div>
</div>","Profitez de bonnes performances pour un prix abordable avec le PC portable Acer Aspire 3 A317-33. A la fois élégant et efficace, il sera adapté pour les applications de bureautique, la navigation web et le divertissement multimédia occasionnel.",True,LD0005906935_1,https://media.ldlc.com/r1600/ld/products/00/05/90/69/LD0005906935_1.jpg,Désignation,Acer Aspire 3 A317-33-P9DS
,,,,,,LD0005906935_1,https://media.ldlc.com/r1600/ld/products/00/05/90/69/LD0005906935_1.jpg,Marque,Acer
,,,,,,LD0005906936_1,https://media.ldlc.com/r1600/ld/products/00/05/90/69/LD0005906936_1.jpg,Modèle,NX.A6TEF.004
,,,,,,LD0005906937_1,https://media.ldlc.com/r1600/ld/products/00/05/90/69/LD0005906937_1.jpg,Système d'exploitation,Windows 10 Famille 64 bits
,,,,,,LD0005906938_1,https://media.ldlc.com/r1600/ld/products/00/05/90/69/LD0005906938_1.jpg,Famille OS,Microsoft Windows 10
,,,,,,,,Langue de l'OS,Français
,,,,,,,,Système d'exploitation fourni,Oui
,,,,,,,,Marque processeur,Intel
,,,,,,,,Processeur,Intel Pentium
,,,,,,,,Plateforme (Proc.),Intel Jasper Lake
,,,,,,,,Type de processeur,Intel Pentium Silver N6000 (Quad-Core 1.1 GHz / 3.3 GHz Rafale - Cache 4 Mo)
,,,,,,,,Fréquence CPU,1.1GHz
,,,,,,,,Nombre de core,4
,,,,,,,,Taille de la mémoire,4Go
,,,,,,,,Nombre de barrettes,1
,,,,,,,,Nombre de slots mémoire disponibles,1
,,,,,,,,Type de mémoire,DDR4
,,,,,,,,Taille de mémoire Max,12Go
,,,,,,,,GPU series,Intel UHD
,,,,,,,,Chipset graphique,Intel UHD Graphics
,,,,,,,,Max-Q (Design GPU),Non
,,,,,,,,RTX Studio,Non
,,,,,,,,Ecran tactile,Non
,,,,,,,,Type de Dalle,Dalle TN
,,,,,,,,Type d'écran,LED
,,,,,,,,Taille de l'écran,17.3pouces
,,,,,,,,Résolution Max,1600 x 900 pixels
,,,,,,,,Format de l'écran,16/9
,,,,,,,,Ecran large,Oui
,,,,,,,,Dalle mate/antireflets,Non
,,,,,,,,Dalle brillante,Oui
,,,,,,,,NVIDIA G-SYNC,Non
,,,,,,,,VR Ready (réalité virtuelle),Non
,,,,,,,,Taux de rafraîchissement,60 Hz
,,,,,,,,Configuration disque(s),SSD 256 Go
,,,,,,,,Disque dur,SSD 256 Go
,,,,,,,,Disque secondaire,Sans disque secondaire
,,,,,,,,Type de Disque,SSD (Solid State Drive)
,,,,,,,,Interface du disque dur,M.2 - PCI-E
,,,,,,,,Nombre de disques,1
,,,,,,,,Emplacement mSATA/M.2,M.2 (occupé)
,,,,,,,,Lecteur Optique,Aucun
,,,,,,,,Lecteur de cartes,Aucun
,,,,,,,,Norme(s) réseau,10/100/1000 Mbps
,,,,,,,,Norme(s) réseau sans-fil,Wi-Fi AC
,,,,,,,,Technologie Bluetooth,Bluetooth 5.0
,,,,,,,,Technologie Intel vPro,Non
,,,,,,,,Sans-fil,Oui
,,,,,,,,Webcam,Oui
,,,,,,,,Type de H.P,Intégrés
,,,,,,,,Type d'activités,Bureautique
,,,,,,,,Type d'activités,Internet
,,,,,,,,Intel Evo,Non
,,,,,,,,Norme du clavier,AZERTY
,,,,,,,,Localisation,Français
,,,,,,,,Clavier rétroéclairé,Non
,,,,,,,,Clavier RGB,Non
,,,,,,,,Pavé numérique,Oui
,,,,,,,,Lecteur biométrique,Non
,,,,,,,,Office fourni,Non
,,,,,,,,Connecteur(s) disponible(s),"Jack 3,5mm Femelle Stéréo"
,,,,,,,,Connecteur(s) disponible(s),RJ45 Femelle
,,,,,,,,Connecteur(s) disponible(s),USB 2.0
,,,,,,,,Connecteur(s) disponible(s),USB 3.0
,,,,,,,,Connecteur(s) disponible(s),HDMI Femelle
,,,,,,,,Couleur,Gris
,,,,,,,,Profondeur,263.7mm
,,,,,,,,Largeur,403.5mm
,,,,,,,,Epaisseur Avant,19.9mm
,,,,,,,,Epaisseur Arrière,20.9mm
,,,,,,,,Poids,2.5kg
,,,,,,,,Gamme,Acer Aspire
,,,,,,,,Ultrabook,Non
,,,,,,,,Hybride / Convertible,Non
,,,,,,,,DAS tronc,1.12W/kg
,,,,,,,,DAS membres,1.12W/kg
,,,,,,,,Indice réparabilité (sur 10),7
,,,,,,,,Définition de l'indice de réparabilité,"L'indice de réparabilité des produits s'inscrit dans le cadre de la LOI n° 2020-105 du 10 février 2020 relative à la lutte contre le gaspillage et à l'économie circulaire. Une note de 1 à 10 est attribuée au produit en fonction de son ""degré"" de réparabilité. 5 critères sont pris en compte pour établir cette notation (durée de disponibilité de la documentation technique, caractère démontable de l'équipement, durée de disponibilité des pièces détachées, rapport entre le prix de vente des pièces détachées et le prix de vente de l'équipement, critères spécifiques à la catégorie d'équipements concernée). L'indice de réparabilité est obtenu en additionnant les cinq notes obtenues puis en divisant ce total par dix pour exprimer une note synthétique sur une échelle de 1 à 10."
